# Is used to indicate the line is a comment. 
# Fields that are required to add an item are indicated by an asterisk *.
# Additional fields required in order to put the item into the'Installed' state are indicated by a double asterisk **.
# The item's name must be unique within its Location.
# Values provided for make and model must match an entry from the dcTrack Make and Model lists.
# Values provided for location and cabinet must be an existing dcTrack Location and Cabinet.
# Depth Postion can be any unoccupied position on Front or Back auxilliary rails as viewed from cabinet rear.
# Cabinet Side can be any unoccupied position on Left or Right auxilliary rails as viewed from cabinet rear.
# U Position can be any unoccupied position on the designated rails that can accommodate the RU size of the item from this point and above.
# IP Address Port Name is used to assign the IP Address to  a specific item data port.  If omitted the IP Address will be assigned to the item's first data port.
# PX Username and PX Password are only used with Raritan Rack PDUs.
# SNMP Write Community String can be replaced by the appropriate set of SNMPv3 related columns if required.
# Status can be set to Planned (by default if blank or omitted) Installed or Storage.
# Operation *, Object *, Make*,Model*,Serial Number,Asset Tag,eAsset Tag,Name*,New Name,Alias,Type,Function,Contact,Contact Team,Customer,Status,Planned Decomm. Date,Planning Date,Location*,New Location,Location Reference,Cabinet**,U Position,Rails Used**,Orientation**,Project Number,PO Number,Purchase Price,Purchase Date,Installation Date,SLA Profile,Contract Number,Contract Amount,Contract Start Date,Contract End Date,Notes,Custom Field Request Note,Custom Field Room Sensor,IP Address,IP Address Port Name,Proxy Index,SNMP3 Enabled,SNMP3 User Name,SNMP3 Authorization Level,SNMP3 Authorization Protocol,SNMP3 Authorization PassKey,SNMP3 Privacy Protocol,SNMP3 Privacy PassKey,SNMP Write Community String,PX User Name,PX Password,Group,No. in Group,is Archived
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600261","","","4B48R1","","PDU-A9-6L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B48","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.159","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600509","","","4B49B1","","PDU-B9-6L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B49","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.160","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600256","","","4B49R1","","PDU-A9-6L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B49","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.160","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600538","","","4B50B1","","PDU-B9-7L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B50","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.161","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600276","","","4B50R1","","PDU-A9-7L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B50","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.161","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600414","","","4B51B1","","PDU-B11-4L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B51","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.162","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600106","","","4B51R1","","PDU-A11-4L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B51","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.162","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600087","","","4B55B1","","PDU-LG5-B10-1L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B55","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.166","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600068","","","4B55B2","","PDU-LG5-B10-1L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B55","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.166","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600065","","","4B55B3","","PDU-LG5-B10-6L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B55","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.166","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600004","","","4B55R1","","PDU-LG5-A10-1L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B55","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.166","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600002","","","4B55R2","","PDU-LG5-A10-1L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B55","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.166","Eth01","5","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600058","","","4B55R3","","PDU-LG5-A10-6L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B55","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.166","Eth01","6","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600120","","","4B56B1","","PDU-LG5-B10-1L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B56","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.167","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600062","","","4B56B2","","PDU-LG5-B10-6L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B56","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.167","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600092","","","4B56B3","","PDU-LG5-B10-7L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B56","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.167","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600042","","","4B56R1","","PDU-LG5-A10-1L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B56","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.167","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600024","","","4B56R2","","PDU-LG5-A10-6L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B56","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.167","Eth01","5","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600031","","","4B56R3","","PDU-LG5-A10-7L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B56","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.167","Eth01","6","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600109","","","4B57B1","","PDU-LG5-B10-2L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B57","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.168","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600075","","","4B57B2","","PDU-LG5-B10-2L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B57","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.168","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600088","","","4B57B3","","PDU-LG5-B10-2L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B57","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.168","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600026","","","4B57R1","","PDU-LG5-A10-2L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B57","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.168","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600032","","","4B57R2","","PDU-LG5-A10-2L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B57","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.168","Eth01","5","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600060","","","4B57R3","","PDU-LG5-A10-2L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B57","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.168","Eth01","6","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600116","","","4B59B1","","PDU-LG5-B10-4L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B59","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.170","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600106","","","4B59B2","","PDU-LG5-B10-4L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B59","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.170","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600076","","","4B59B3","","PDU-LG5-B10-4L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B59","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.170","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600050","","","4B59R1","","PDU-LG5-A10-4L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B59","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.170","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600001","","","4B59R2","","PDU-LG5-A10-4L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B59","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.170","Eth01","5","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600048","","","4B59R3","","PDU-LG5-A10-4L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B59","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.170","Eth01","6","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600491","","","4B66B1","","PDU-B11-11L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B66","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.177","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600084","","","4B66R1","","PDU-A11-11L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B66","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.177","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600486","","","4B67B1","","PDU-B11-12L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B67","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.178","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600138","","","4B67R1","","PDU-A11-12L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B67","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.178","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600388","","","4B68B1","","PDU-B11-1L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B68","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.179","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600085","","","4B68R1","","PDU-A11-1L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B68","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.179","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600440","","","4B69B1","","PDU-B11-1L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B69","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.180","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600155","","","4B69R1","","PDU-A11-1L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B69","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.180","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600156","","","4A09R1","","PDU-A7-11L3","","","","","","Archived","","","CAVCTR > FLOOR LG5 > IMC4","","","","","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH29","","","1","false","","","","","","","private","admin","","0","0","TRUE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600378","","","4B27B1_VERTICAL","","PDU-LG5-B8-17L2","","","","","","Archived","","","CAVCTR > FLOOR LG5 > IMC4","","","","","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","","","1","false","","","","","","","private","admin","","","0","TRUE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600537","","","4B27B2_VERTICAL","","PDU-LG5-B8-3L1","","","","","","Archived","","","CAVCTR > FLOOR LG5 > IMC4","","","","","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","","","2","false","","","","","","","private","admin","","0","0","TRUE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600234","","","4B27R1_VERTICAL","","PDU-LG5-A8-17L2","","","","","","Archived","","","CAVCTR > FLOOR LG5 > IMC4","","","","","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","","","3","false","","","","","","","private","admin","","0","0","TRUE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600186","","","4B27R2_VERTICAL","","PDU-LG5-A8-3L1","","","","","","Archived","","","CAVCTR > FLOOR LG5 > IMC4","","","","","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","","","4","false","","","","","","","private","admin","","0","0","TRUE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600500","","","3A01B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A01","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.51","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600038","","","3A01R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A01","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.51","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600311","","","3A02B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A02","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.52","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600040","","","3A02R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A02","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.52","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600418","","","3A03B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A03","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.53","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600148","","","3A03R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A03","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.53","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600283","","","3A04B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A04","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.54","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600113","","","3A04R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A04","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.54","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600526","","","3A05B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A05","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.55","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600036","","","3A05R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A05","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.55","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600553","","","3A06B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A06","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.56","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600022","","","3A06R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A06","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.56","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600310","","","3A07B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A07","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-32","10.218.76.57","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
